FUNKSFAM	N_annotations	annotation list
199263	5	199263_644722629 C3JB55 EMBL:ACNN01000024 EnsemblBacteria:EEN82564 PATRIC:29513748
199079	11	199079_644191689 D6ZG48 EMBL:CP001992 RefSeq:YP_003719100.1 EnsemblBacteria:ADI67606 GeneID:9336961 KEGG:mcu:HMPREF0573_11287 PATRIC:38204588 HOGENOM:HOG000106783 OMA:FFIDEYW BioCyc:MCUR548479:GH17-1331-MONOMER
198974	11	198974_644282826 E3D7J1 EMBL:CP002104 RefSeq:YP_003986306.1 EnsemblBacteria:ADP39283 GeneID:9904775 KEGG:gvg:HMPREF0421_21201 PATRIC:42629275 HOGENOM:HOG000106825 OrthoDB:EOG6FZ4HC BioCyc:GVAG525284:GI3V-1242-MONOMER
198926	10	198926_643131917 C9KXU3 EMBL:ABXI02000044 ProteinModelPortal:C9KXU3 EnsemblBacteria:EEX45161 PATRIC:27014377 GO:GO:0003824 GO:GO:0008152 InterPro:IPR008928 SUPFAM:SSF48208
198831	13	198831_645172583 D1AW80 EMBL:CP001779 RefSeq:YP_003305433.1 REBASE:22725 EnsemblBacteria:ACZ00556 GeneID:8599754 KEGG:smf:Smon_0059 PATRIC:32449837 HOGENOM:HOG000066386 OMA:SVFYNWI OrthoDB:EOG6Z3KNJ BioCyc:SMON519441:GHY8-59-MONOMER
198395	10	198395_643982588 D4H7Q8 EMBL:CP001968 RefSeq:YP_003504013.1 EnsemblBacteria:ADD68057 GeneID:8875633 KEGG:dap:Dacet_1285 PATRIC:35352504 HOGENOM:HOG000102543 BioCyc:DACE522772:GHC2-1298-MONOMER
197924	10	197924_642865678 F2MPF6 EMBL:CP002621 RefSeq:YP_005708676.1 EnsemblBacteria:AEA94306 GeneID:12287562 KEGG:efi:OG1RF_11619 BioCyc:EFAE474186:GLCT-1674-MONOMER InterPro:IPR026487 TIGRFAMs:TIGR04141
197923	5	197923_644432345 C2KUP6 EMBL:ACKX01000022 EnsemblBacteria:EEJ52520 PATRIC:28542724
196806	5	196806_642095723 B1BEJ7 EMBL:ABDU01000008 EnsemblBacteria:EDS81764 PATRIC:30617180
196633	5	196633_644200310 C0DS17 EMBL:ACEA01000003 EnsemblBacteria:EEG25135 PATRIC:29265540
196156	15	196156_643238033 S2UXU3 EMBL:ASJO01000032 GO:GO:0004143 GO:GO:0003951 GO:GO:0007205 Gene3D:3.40.50.10330 InterPro:IPR017438 InterPro:IPR016064 InterPro:IPR005218 InterPro:IPR001206 Pfam:PF00781 SUPFAM:SSF111331 TIGRFAMs:TIGR00147 PROSITE:PS50146
196036	4	196036_645584310 E0DDY3 EMBL:ACSH02000004 EnsemblBacteria:EFM49439
195894	5	195894_645354535 D6BFY1 EMBL:EQ999806 EnsemblBacteria:EFD81078 PATRIC:28734511
195565	5	195565_643101069 B7ASL5 EMBL:ABVQ01000036 EnsemblBacteria:EEC57561 PATRIC:27051018
195403	9	195403_642913602 B4DBJ2 EMBL:ABVL01000038 EnsemblBacteria:EDY16179 PATRIC:27083600 GO:GO:0003824 GO:GO:0008152 InterPro:IPR008928 SUPFAM:SSF48208
195240	5	195240_641457935 A9DKU0 EMBL:ABIB01000001 EnsemblBacteria:EDP98400 PATRIC:30131699
195175	17	195175_645172685 D1AV15 EMBL:CP001779 RefSeq:YP_003306452.1 EnsemblBacteria:ACZ01575 GeneID:8600843 KEGG:smf:Smon_1114 PATRIC:32452015 OMA:MASIAIT OrthoDB:EOG63RGV4 BioCyc:SMON519441:GHY8-1149-MONOMER GO:GO:0016021 GO:GO:0055085 InterPro:IPR011701 InterPro:IPR016196 Pfam:PF07690 SUPFAM:SSF103473
194972	11	194972_645158460 D2QPW8 EMBL:CP001769 RefSeq:YP_003386500.1 EnsemblBacteria:ADB37701 GeneID:8725389 KEGG:sli:Slin_1654 PATRIC:32433207 HOGENOM:HOG000109421 OMA:IAIMKIY BioCyc:SLIN504472:GHKB-1661-MONOMER
194450	6	194450_644317361 C2EJF0 EMBL:ACGT01000040 EnsemblBacteria:EEJ73335 PATRIC:29216255 OrthoDB:EOG66B43C
194405	8	194405_644322079 C6EKK5 EMBL:CP001665 RefSeq:YP_003035433.1 STRING:469008.ECBD_1182 EnsemblBacteria:ACT28248 GeneID:8156845 KEGG:ebd:ECBD_1182
194344	5	194344_645633721 C6RH36 EMBL:ACVQ01000023 EnsemblBacteria:EET79295 PATRIC:27772783
194092	5	194092_643099278 B7ANM2 EMBL:ABVQ01000032 EnsemblBacteria:EEC58757 PATRIC:27052804
193997	11	193997_645585863 D9RTP1 EMBL:CP002122 RefSeq:YP_003813461.1 EnsemblBacteria:ADK95252 GeneID:9496773 KEGG:pmz:HMPREF0659_A5349 PATRIC:42430455 HOGENOM:HOG000118697 OrthoDB:EOG6FJNDG BioCyc:PMEL553174:GH7V-350-MONOMER
193937	5	193937_641140282 A6EEN6 EMBL:ABCM01000010 EnsemblBacteria:EDM35957 PATRIC:31340096
193092	5	193092_644349224 C0XTE7 EMBL:ACHJ01000141 EnsemblBacteria:EEI16444 PATRIC:25293394
192426	7	192426_643923116 I7H4I8 EMBL:AP012492 RefSeq:YP_007600421.1 EnsemblBacteria:BAM31790 GeneID:14952150 KEGG:hcb:HCBAA847_0543
192088	10	192088_645481642 C4V1Y8 EMBL:ACLA01000006 EnsemblBacteria:EEQ49119 PATRIC:25818631 GO:GO:0005524 InterPro:IPR027417 InterPro:IPR003714 Pfam:PF02562 SUPFAM:SSF52540
191405	14	191405_645593295 D0KFV7 EMBL:CP001790 RefSeq:YP_003259984.1 STRING:561231.Pecwa_2621 EnsemblBacteria:ACX88377 GeneID:8531022 KEGG:pwa:Pecwa_2621 PATRIC:32279418 eggNOG:NOG276169 HOGENOM:HOG000145680 OMA:HAQAQDW OrthoDB:EOG6N0HN4 BioCyc:PWAS561231:GHO0-2673-MONOMER
190955	10	190955_643955683 D5U5Z8 EMBL:CP001959 RefSeq:YP_003632688.1 EnsemblBacteria:ADG70489 GeneID:9141360 KEGG:brm:Bmur_0386 PATRIC:38142891 HOGENOM:HOG000096434 BioCyc:BMUR526224:GHIV-393-MONOMER
190669	5	190669_644451182 C2M6K5 EMBL:ACLQ01000022 EnsemblBacteria:EEK14062 PATRIC:30366242
189531	10	189531_643955287 D5U3V6 EMBL:CP001959 RefSeq:YP_003632322.1 EnsemblBacteria:ADG70123 GeneID:9140979 KEGG:brm:Bmur_0012 PATRIC:38142125 HOGENOM:HOG000096412 BioCyc:BMUR526224:GHIV-12-MONOMER
189453	4	189453_641400255 A8RGD8 EMBL:ABCC02000001 EnsemblBacteria:EDP19647
189095	9	189095_645516889 K8FH93 EMBL:HF558530 RefSeq:YP_007153626.1 EnsemblBacteria:CCO72912 GeneID:14185333 KEGG:efs:EFS1_1834 InterPro:IPR020291 ProDom:PD038622
189038	5	189038_641808965 B0G6Z6 EMBL:AAXA02000014 EnsemblBacteria:EDR46907 PATRIC:26661014
188967	9	188967_642809327 B3C9Q1 EMBL:ABJL02000007 EnsemblBacteria:EDV06130 PATRIC:27030385 Gene3D:3.90.245.10 InterPro:IPR001910 Pfam:PF01156 SUPFAM:SSF53590
188941	8	188941_643040270 B5CVE4 EMBL:ABQC02000011 EnsemblBacteria:EDY96848 PATRIC:30478022 GO:GO:0003677 InterPro:IPR009057 SUPFAM:SSF46689
188754	11	188754_643094884 D7FFV7 EMBL:FN598874 RefSeq:YP_003729528.1 EnsemblBacteria:CBI67064 GeneID:9348915 KEGG:hpl:HPB8_1507 PATRIC:38177313 HOGENOM:HOG000094588 OMA:LKASEPC BioCyc:HPYL693745:GJAE-1533-MONOMER
188494	11	188494_642203407 B0P5I8 EMBL:ABGD02000001 EnsemblBacteria:EDS13221 PATRIC:24510764 Gene3D:1.25.40.10 InterPro:IPR013026 InterPro:IPR011990 InterPro:IPR019734 PROSITE:PS50005 PROSITE:PS50293
188170	5	188170_643155788 B7B8R5 EMBL:ABYH01000127 EnsemblBacteria:EEC97177 PATRIC:25864509
187966	17	187966_644255934 C0W5G1 EMBL:ACFH01000079 ProteinModelPortal:C0W5G1 EnsemblBacteria:EEH66040 PATRIC:24382771 OrthoDB:EOG67DPKR UniPathway:UPA00610 GO:GO:0008829 GO:GO:0006226 GO:GO:0006229 GO:GO:0009220 HAMAP:MF_00146 InterPro:IPR011962 InterPro:IPR008180 Pfam:PF00692 TIGRFAMs:TIGR02274
187109	19	187109_645153437 D1AG00 EMBL:CP001739 RefSeq:YP_003310557.1 EnsemblBacteria:ACZ10626 GeneID:8599238 KEGG:str:Sterm_3792 PATRIC:32411678 HOGENOM:HOG000290643 OMA:PLANAKT OrthoDB:EOG6GXTWK BioCyc:STER526218:GHLD-3837-MONOMER GO:GO:0003755 GO:GO:0006457 GO:GO:0000413 InterPro:IPR002130 InterPro:IPR025658 Pfam:PF04126 SUPFAM:SSF50891
187108	5	187108_641412467 A8SMQ9 EMBL:ABEE02000017 EnsemblBacteria:EDP23603 PATRIC:25889401
187059	5	187059_643100912 B7AS58 EMBL:ABVQ01000036 EnsemblBacteria:EEC57404 PATRIC:27050760
186943	4	186943_644154078 D1PJM5 EMBL:ACBY02000014 EnsemblBacteria:EFB76973
186523	12	186523_644091201 D1BQR2 EMBL:CP001820 RefSeq:YP_003311155.1 EnsemblBacteria:ACZ23875 GeneID:8635632 KEGG:vpr:Vpar_0188 PATRIC:32529658 HOGENOM:HOG000097674 OMA:MAKETNT OrthoDB:EOG6T7NF6 BioCyc:VPAR479436:GHOS-192-MONOMER
185741	5	185741_644721527 C3J833 EMBL:ACNN01000005 EnsemblBacteria:EEN83543 PATRIC:29511719
185350	11	185350_644190472 D6ZIK5 EMBL:CP001992 RefSeq:YP_003718048.1 EnsemblBacteria:ADI66554 GeneID:9335874 KEGG:mcu:HMPREF0573_10235 PATRIC:38202512 HOGENOM:HOG000023653 OMA:LDRIPHY BioCyc:MCUR548479:GH17-244-MONOMER
184881	8	184881_642025303 D4MKK5 EMBL:FP929059 RefSeq:YP_007839817.1 EnsemblBacteria:CBL34288 GeneID:15225586 KEGG:esr:ES1_12920 PATRIC:43001996
184628	6	184628_642342860 B2PXZ2 EMBL:ABJD02000101 ProteinModelPortal:B2PXZ2 EnsemblBacteria:EDU58802 PATRIC:25540779
184627	5	184627_641412309 A8SM98 EMBL:ABEE02000017 EnsemblBacteria:EDP23445 PATRIC:25889095
184360	5	184360_644721944 C3J988 EMBL:ACNN01000012 EnsemblBacteria:EEN83213 PATRIC:29512498
183998	5	183998_643157915 B7BER6 EMBL:ABYH01000374 EnsemblBacteria:EEC95068 PATRIC:25868266
183699	4	183699_642183377 B0MZB8 EMBL:ABFK02000020 EnsemblBacteria:EDS02954
183641	5	183641_642811836 B3CC77 EMBL:ABJL02000008 EnsemblBacteria:EDV04586 PATRIC:27035276
183556	8	183556_644451162 C2M6I5 EMBL:ACLQ01000022 ProteinModelPortal:C2M6I5 EnsemblBacteria:EEK13993 PATRIC:30366204 InterPro:IPR000801 Pfam:PF00756
182765	7	182765_644261465 B9CYH0 EMBL:ACFU01000002 EnsemblBacteria:EEF15244 PATRIC:27763951 InterPro:IPR016024 SUPFAM:SSF48371
182333	6	182333_642323726 B1C4B9 EMBL:ABIK02000014 PRIDE:B1C4B9 EnsemblBacteria:EDS74503 PATRIC:27262733
181996	11	181996_645584647 D9RT77 EMBL:CP002122 RefSeq:YP_003814461.1 EnsemblBacteria:ADK95453 GeneID:9496933 KEGG:pmz:HMPREF0659_A6411 PATRIC:42432613 HOGENOM:HOG000274500 OrthoDB:EOG6C2WG2 BioCyc:PMEL553174:GH7V-1405-MONOMER
181184	5	181184_643100323 B7AT54 EMBL:ABVQ01000036 EnsemblBacteria:EEC56838 PATRIC:27049654
180859	5	180859_641383486 A7LYZ3 EMBL:AAXF02000050 EnsemblBacteria:EDO11165 PATRIC:27042989
180678	10	180678_638351869 Q3XZM3 EMBL:CP003583 EMBL:AAAK03000031 RefSeq:YP_006376561.1 EnsemblBacteria:AFK59579 EnsemblBacteria:EAN09672 GeneID:13000651 KEGG:efu:HMPREF0351_11955 BioCyc:EFAE333849:GLCV-1992-MONOMER
180603	4	180603_644203654 C0E1F2 EMBL:ACEB01000010 EnsemblBacteria:EEG27649
180475	5	180475_641113909 A6CIW1 EMBL:ABCF01000001 EnsemblBacteria:EDL66581 PATRIC:25227769
179782	4	179782_644264993 D4CBD2 EMBL:ACFX02000015 EnsemblBacteria:EFE13014
179748	4	179748_644423753 D7W157 EMBL:ACKQ02000007 EnsemblBacteria:EFK34072
179701	7	179701_639118755 K4IEB0 EMBL:CP003879 RefSeq:YP_006867489.1 EnsemblBacteria:AFU68739 GeneID:13805059 KEGG:ptq:P700755_001924
178745	5	178745_644226253 C0ETG6 EMBL:ACEP01000037 EnsemblBacteria:EEG37449 PATRIC:30666379
178647	10	178647_645620280 D8JRG3 EMBL:CP002083 RefSeq:YP_003754513.1 EnsemblBacteria:ADJ22192 GeneID:9386248 KEGG:hdn:Hden_0370 HOGENOM:HOG000296620 OMA:CPESGVW BioCyc:HDEN582899:GIWL-374-MONOMER
178389	11	178389_645610371 D3T4J0 EMBL:CP001936 RefSeq:YP_003477704.1 EnsemblBacteria:ADD03142 GeneID:8822252 KEGG:tit:Thit_1904 PATRIC:32498906 HOGENOM:HOG000086935 OMA:SEAFVEW BioCyc:TITA580331:GHTM-1960-MONOMER
177609	4	177609_645354215 D6BF29 EMBL:EQ999805 EnsemblBacteria:EFD80776
177585	7	177585_643197535 M9VPJ6 EMBL:CP003293 RefSeq:YP_007887751.1 EnsemblBacteria:AGJ80249 GeneID:15348728 KEGG:pach:PAGK_1425
176602	11	176602_645163545 D2QRJ8 EMBL:CP001769 RefSeq:YP_003389702.1 EnsemblBacteria:ADB40903 GeneID:8728689 KEGG:sli:Slin_4925 PATRIC:32439785 HOGENOM:HOG000157733 OMA:QWKRALQ BioCyc:SLIN504472:GHKB-4961-MONOMER
175872	4	175872_644722630 C3JB56 EMBL:ACNN01000024 EnsemblBacteria:EEN82569
175591	5	175591_644176859 C0CWV3 EMBL:ACCJ01000068 EnsemblBacteria:EEG56413 PATRIC:25237645
175583	5	175583_644401596 C0GGN4 EMBL:ACJM01000007 EnsemblBacteria:EEG77475 PATRIC:26639879
175212	9	175212_641893862 B0M9A0 EMBL:ABAX03000001 ProteinModelPortal:B0M9A0 EnsemblBacteria:EDR99361 PATRIC:24503328 GO:GO:0016757 InterPro:IPR001173 Pfam:PF00535
174427	5	174427_643161473 C0C190 EMBL:ABYI02000022 EnsemblBacteria:EEG73904 PATRIC:30577594
174257	5	174257_644182492 E2NNT1 EMBL:ACCK01000015 EnsemblBacteria:EEF95106 PATRIC:30392743
174007	5	174007_641411660 A8SK77 EMBL:ABEE02000016 EnsemblBacteria:EDP24021 PATRIC:25887848
173992	5	173992_641896538 B0MHB9 EMBL:ABAX03000024 EnsemblBacteria:EDR96258 PATRIC:24508159
173979	5	173979_644368480 C4GBP6 EMBL:ACIP02000002 EnsemblBacteria:EEP28539 PATRIC:28586680
173387	5	173387_641746972 A5TW83 EMBL:CM000440 EnsemblBacteria:EDK89158 PATRIC:30266483
173132	5	173132_644276473 C2CIU3 EMBL:ACGC01000072 EnsemblBacteria:EEI82526 PATRIC:24493529
173098	5	173098_641131541 A6DPZ2 EMBL:ABCK01000018 EnsemblBacteria:EDM26233 PATRIC:29246363
172785	5	172785_644271801 C0FX19 EMBL:ACFY01000140 EnsemblBacteria:EEG92866 PATRIC:30051605
171779	5	171779_643183349 B7C8T1 EMBL:ABYT01000036 EnsemblBacteria:EEC90829 PATRIC:30657149
171535	13	171535_645185497 D1B7F8 EMBL:CP001818 RefSeq:YP_003318231.1 EnsemblBacteria:ACZ19949 GeneID:8631608 KEGG:tai:Taci_1735 PATRIC:32494844 OMA:GLIGLEW OrthoDB:EOG60KN0W BioCyc:TACI525903:GH4K-1799-MONOMER InterPro:IPR027602 TIGRFAMs:TIGR04332
170860	10	170860_645523041 D9SRC5 EMBL:CP002160 RefSeq:YP_003844118.1 EnsemblBacteria:ADL52354 GeneID:9609529 KEGG:ccb:Clocel_2654 PATRIC:41737364 OMA:TSHEAGF BioCyc:CCEL573061:GIXD-2721-MONOMER
170213	11	170213_645523121 D9SSC5 EMBL:CP002160 RefSeq:YP_003842286.1 EnsemblBacteria:ADL50522 GeneID:9607598 KEGG:ccb:Clocel_0752 PATRIC:41732373 HOGENOM:HOG000128308 OMA:WNDNAQI BioCyc:CCEL573061:GIXD-790-MONOMER
170154	5	170154_644271850 C0FX68 EMBL:ACFY01000142 EnsemblBacteria:EEG92800 PATRIC:30051701
170083	10	170083_645522508 D9SWN2 EMBL:CP002160 RefSeq:YP_003845078.1 EnsemblBacteria:ADL53314 GeneID:9610538 KEGG:ccb:Clocel_3644 PATRIC:41733375 HOGENOM:HOG000165070 BioCyc:CCEL573061:GIXD-3731-MONOMER
169902	10	169902_645620104 D8JQA2 EMBL:CP002083 RefSeq:YP_003754344.1 EnsemblBacteria:ADJ22023 GeneID:9386072 KEGG:hdn:Hden_0198 PATRIC:42368883 OMA:ICAARNN BioCyc:HDEN582899:GIWL-198-MONOMER
169835	8	169835_641482874 F7ZC76 EMBL:CP002623 RefSeq:YP_004692612.1 EnsemblBacteria:AEI95649 GeneID:10952106 KEGG:rli:RLO149_c037350 BioCyc:RLIT391595:GJEH-3711-MONOMER
169600	8	169600_639058768 Q2BID0 EMBL:AAOW01000022 EnsemblBacteria:EAR60168 PATRIC:25469936 GO:GO:0016020 InterPro:IPR000620 Pfam:PF00892
169063	6	169063_644264906 D4CHS7 EMBL:ACFX02000054 EnsemblBacteria:EFE10699 InterPro:IPR023860 TIGRFAMs:TIGR03959
168963	4	168963_644421190 D7W5M6 EMBL:ACKQ02000007 EnsemblBacteria:EFK35279
168619	5	168619_641047748 A6NSX1 EMBL:AAXG02000010 EnsemblBacteria:EDN00534 PATRIC:31028385
168067	7	168067_645446647 C2HRF6 EMBL:ACHV01000001 EnsemblBacteria:EEO03418 PATRIC:30088973 Gene3D:3.40.50.1000 InterPro:IPR023214
167637	7	167637_639164263 Q1N1I0 EMBL:AAQH01000010 EnsemblBacteria:EAT12070 PATRIC:27185579 InterPro:IPR006626 SMART:SM00710
166238	10	166238_644190476 D6ZIK9 EMBL:CP001992 RefSeq:YP_003718052.1 EnsemblBacteria:ADI66558 GeneID:9335878 KEGG:mcu:HMPREF0573_10239 PATRIC:38202520 OMA:ERIYQIT BioCyc:MCUR548479:GH17-248-MONOMER
165971	5	165971_644275104 C2CF18 EMBL:ACGC01000006 EnsemblBacteria:EEI83851 PATRIC:24494270
165853	10	165853_643099806 B7AQ49 EMBL:ABVQ01000035 ProteinModelPortal:B7AQ49 EnsemblBacteria:EEC57821 PATRIC:27051722 GO:GO:0003871 GO:GO:0009086 InterPro:IPR002629 Pfam:PF01717
165513	5	165513_639100115 Q1YYI3 EMBL:AAPH01000036 EnsemblBacteria:EAS41339 PATRIC:30914031
165403	5	165403_644187635 C6LCI8 EMBL:ACCL02000005 EnsemblBacteria:EET61653 PATRIC:29033591
165252	7	165252_645592953 G9ERM7 EMBL:JH413836 EnsemblBacteria:EHL30040 GO:GO:0016740 InterPro:IPR005490 Pfam:PF03734
165070	5	165070_640999514 A5Z8W1 EMBL:AAVL02000036 EnsemblBacteria:EDM50834 PATRIC:31244405
164274	5	164274_644259264 B9CSP0 EMBL:ACFR01000004 EnsemblBacteria:EEE49391 PATRIC:31386812
164211	5	164211_639874310 Q0FIB0 EMBL:AATQ01000061 EnsemblBacteria:EAU43906 PATRIC:28148729
162853	5	162853_645340951 C4URH0 EMBL:ACCD01000002 EnsemblBacteria:EEQ04172 PATRIC:30865255
161782	5	161782_643100321 B7AT52 EMBL:ABVQ01000036 EnsemblBacteria:EEC56836 PATRIC:27049650
161453	11	161453_645647961 C7HUN3 EMBL:ACXU01000014 ProteinModelPortal:C7HUN3 EnsemblBacteria:EEU12539 PATRIC:24496422 OrthoDB:EOG6716R8 GO:GO:0016740 GO:GO:0009116 InterPro:IPR000836 Pfam:PF00156
6674	35	6674_638665439 Q46809 EMBL:U28375 EMBL:U00096 EMBL:AP009048 PIR:D65071 RefSeq:NP_417352.2 RefSeq:YP_491078.1 ProteinModelPortal:Q46809 STRING:511145.b2876 EnsemblBacteria:AAC75914 EnsemblBacteria:BAE76942 GeneID:12930710 GeneID:947350 KEGG:ecj:Y75_p2809 KEGG:eco:b2876 PATRIC:32121162 EchoBASE:EB2871 EcoGene:EG13059 eggNOG:NOG68692 HOGENOM:HOG000277426 OMA:HRWPLFS OrthoDB:EOG60CWQN ProtClustDB:CLSK880519 BioCyc:EcoCyc:G7495-MONOMER BioCyc:ECOL316407:JW5464-MONOMER PRO:PR:Q46809 Genevestigator:Q46809 GO:GO:0005524 GO:GO:0009058 Gene3D:3.40.1190.10 InterPro:IPR013221 InterPro:IPR017587 SUPFAM:SSF53623 TIGRFAMs:TIGR03172
7184	31	7184_643034253 P64681 EMBL:AE000516 EMBL:AL123456 PIR:E70749 RefSeq:NP_214599.1 RefSeq:NP_334503.1 RefSeq:YP_006513402.1 ProteinModelPortal:P64681 STRING:83332.Rv0085 EnsemblBacteria:AAK44317 EnsemblBacteria:CCP42810 GeneID:13316066 GeneID:886973 GeneID:922882 KEGG:mtc:MT0092 KEGG:mtu:Rv0085 KEGG:mtv:RVBD_0085 PATRIC:18121927 TubercuList:Rv0085 eggNOG:COG4237 HOGENOM:HOG000046791 KO:K12140 OMA:QRNIVKQ OrthoDB:EOG60PHBP ProtClustDB:CLSK790250 BioCyc:MTBCDC:MT0092-MONOMER BioCyc:MTBRV:RV0085-MONOMER GO:GO:0016021 GO:GO:0005886 GO:GO:0040007
8079	26	8079_641881252 P37463 EMBL:AE006468 EMBL:D90203 PIR:PQ0098 RefSeq:NP_459675.1 ProteinModelPortal:P37463 STRING:99287.STM0690 EnsemblBacteria:AAL19634 GeneID:1252210 KEGG:stm:STM0690 PATRIC:32379737 eggNOG:NOG26405 HOGENOM:HOG000228984 KO:K13795 OMA:PHEFAVN OrthoDB:EOG6FFS40 ProtClustDB:PRK15033 BioCyc:SENT99287:GCTI-693-MONOMER GO:GO:0051539 GO:GO:0046872 GO:GO:0006101 InterPro:IPR012830 InterPro:IPR023234 SUPFAM:SSF103501 TIGRFAMs:TIGR02484
13112	22	13112_643906527 O34830 EMBL:AJ002571 EMBL:AL009126 PIR:E69860 RefSeq:NP_389221.1 ProteinModelPortal:O34830 STRING:224308.BSU13380 PaxDb:O34830 EnsemblBacteria:CAB13195 GeneID:939380 KEGG:bsu:BSU13380 PATRIC:18974438 GenoList:BSU13380 eggNOG:NOG10975 HOGENOM:HOG000249251 OMA:RFIYAMF OrthoDB:EOG61CKWM ProtClustDB:CLSK887183 BioCyc:BSUB:BSU13380-MONOMER GO:GO:0016021 GO:GO:0005886
17321	19	17321_643905853 O31530 EMBL:AL009126 PIR:B69798 RefSeq:NP_388590.2 ProteinModelPortal:O31530 IntAct:O31530 STRING:224308.BSU07090 PaxDb:O31530 EnsemblBacteria:CAB12528 GeneID:938776 KEGG:bsu:BSU07090 PATRIC:18973066 GenoList:BSU07090 eggNOG:NOG10866 HOGENOM:HOG000251582 OrthoDB:EOG664CCB ProtClustDB:CLSK886831 BioCyc:BSUB:BSU07090-MONOMER
5980	16	5980_638598619 A2RXZ4 EMBL:CP000545 RefSeq:YP_001024563.1 ProteinModelPortal:A2RXZ4 STRING:412022.BMA10229_0748 EnsemblBacteria:ABM98871 GeneID:4789244 KEGG:bml:BMA10229_0748 PATRIC:19128003 eggNOG:NOG26595 HOGENOM:HOG000187209 OMA:RPETYDR OrthoDB:EOG62K1T9 ProtClustDB:CLSK786775 BioCyc:BMAL412022:GJI8-4156-MONOMER
6308	26	6308_645100339 Q81MX5 EMBL:AE016879 EMBL:AE017334 EMBL:AE017225 RefSeq:NP_845728.1 RefSeq:YP_020078.1 RefSeq:YP_029449.1 DNASU:1085613 EnsemblBacteria:AAP27214 EnsemblBacteria:AAT32553 EnsemblBacteria:AAT55500 GeneID:1085613 GeneID:2819688 GeneID:2851886 KEGG:ban:BA_3445 KEGG:bar:GBAA_3445 KEGG:bat:BAS3192 HOGENOM:HOG000087572 OMA:DPERMYC OrthoDB:EOG64N9T7 ProtClustDB:CLSK2758149 BioCyc:BANT260799:GJAJ-3254-MONOMER BioCyc:BANT261594:GJ7F-3367-MONOMER Gene3D:2.130.10.10 InterPro:IPR015943
6674	23	6674_638665439 B1ITC5 EMBL:CP000946 RefSeq:YP_001723831.1 ProteinModelPortal:B1ITC5 STRING:481805.EcolC_0832 EnsemblBacteria:ACA76504 GeneID:6064450 KEGG:ecl:EcolC_0832 PATRIC:18224257 eggNOG:NOG68692 HOGENOM:HOG000277426 OMA:HRWPLFS OrthoDB:EOG60CWQN ProtClustDB:CLSK880519 BioCyc:ECOL481805:GI3G-847-MONOMER GO:GO:0005524 GO:GO:0009058 Gene3D:3.40.1190.10 InterPro:IPR013221 InterPro:IPR017587 SUPFAM:SSF53623 TIGRFAMs:TIGR03172
7184	18	7184_643034253 A1KEQ6 EMBL:AM408590 RefSeq:YP_976221.1 ProteinModelPortal:A1KEQ6 STRING:410289.BCG_0118 EnsemblBacteria:CAL70103 GeneID:4697265 KEGG:mbb:BCG_0118 PATRIC:18010699 eggNOG:COG4237 HOGENOM:HOG000046791 KO:K12140 OMA:QRNIVKQ OrthoDB:EOG60PHBP ProtClustDB:CLSK790250 BioCyc:MBOV410289:GJW7-124-MONOMER GO:GO:0016491
7387	24	7387_644083439 D1ACM1 EMBL:CP001738 RefSeq:YP_003301318.1 ProteinModelPortal:D1ACM1 EnsemblBacteria:ACY99280 GeneID:8605100 KEGG:tcu:Tcur_3747 PATRIC:32517262 HOGENOM:HOG000251846 OMA:EPHRRYH OrthoDB:EOG6TN464 BioCyc:TCUR471852:GHHD-3810-MONOMER GO:GO:0046872 GO:GO:0008081 GO:GO:0008152 Gene3D:1.10.3210.10 InterPro:IPR003607 InterPro:IPR006674 InterPro:IPR009218 PANTHER:PTHR21174 Pfam:PF01966 PIRSF:PIRSF035170 SMART:SM00471
7473	30	7473_643103669 C7T892 EMBL:AP011548 EMBL:FM179322 RefSeq:YP_003172630.1 RefSeq:YP_005867270.1 STRING:568703.LGG_02884 EnsemblBacteria:BAI43305 EnsemblBacteria:CAR88779 GeneID:12475932 GeneID:8422261 KEGG:lrg:LRHM_2778 KEGG:lrh:LGG_02884 PATRIC:22266964 eggNOG:NOG06369 HOGENOM:HOG000223240 OMA:NPGTGVT OrthoDB:EOG6F294R ProtClustDB:CLSK870071 BioCyc:LRHA568703:GCGS-2848-MONOMER GO:GO:0005605 GO:GO:0003824 GO:GO:0007213 GO:GO:0043113 Gene3D:3.20.20.70 InterPro:IPR004850 InterPro:IPR013785 InterPro:IPR011060 SUPFAM:SSF51366 PROSITE:PS51121
8117	17	8117_638159283 B0R307 EMBL:AM774415 RefSeq:YP_001688470.1 ProteinModelPortal:B0R307 STRING:478009.OE1422F CAZy:GT81 PRIDE:B0R307 EnsemblBacteria:CAP13117 GeneID:5952454 KEGG:hsl:OE1422F eggNOG:COG0463 HOGENOM:HOG000224318 OMA:PSDWGLE ProtClustDB:CLSK2393147 BioCyc:HSAL478009:GJVF-245-MONOMER GO:GO:0016757
